TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,InvestmentID
T5452,1,Expense,Utilities,Utilities,"1,589.24",8/3/2025,Cancelled,NULL,NULL
T8115,2,Expense,Restaurant,Restaurant,"2,145.47",8/3/2025,Cancelled,INV-1657,NULL
T7163,2,Expense,Transport,Transport,"1,970.66",9/3/2025,Cancelled,NULL,NULL
T6774,1,Expense,Taxes,Taxes,"1,094.35",9/3/2025,Completed,INV-0113,NULL
T6257,1,Expense,Taxes,Taxes,"1,462.10",9/3/2025,Pending,NULL,NULL
T3686,1,Expense,Rent,Rent,852.95,9/3/2025,Cancelled,INV-4269,NULL
T1676,2,Expense,Sending Money to Family,Sending Money to Family,"1,716.38",9/3/2025,Pending,NULL,NULL
T2897,2,Expense,Groceries,Groceries,"1,573.35",9/3/2025,Pending,INV-8171,NULL
T7005,1,Expense,Utilities,Utilities,"1,716.38",10/3/2025,Pending,NULL,NULL
T2901,1,Expense,Transport,Transport,"1,054.11",10/3/2025,Pending,NULL,NULL
T9731,2,Income,Freelance,Freelance,"2,738.38",11/3/2025,Pending,NULL,NULL
T6417,2,Expense,Food and Drink,Food and Drink,"1,038.02",11/3/2025,Completed,NULL,NULL
T0038,2,Income,Freelance,Freelance,"6,168.24",11/3/2025,Pending,NULL,NULL
T9082,1,Expense,Sending Money to Family,Sending Money to Family,852.95,12/3/2025,Completed,INV-7258,NULL
T0808,2,Expense,Food and Drink,Food and Drink,"1,070.21",12/3/2025,Cancelled,NULL,NULL
T7787,2,Expense,Taxes,Taxes,724.2,12/3/2025,Completed,NULL,NULL
T2796,2,Expense,Entertainment,Sports,"2,113.69",12/3/2025,Cancelled,INV-2093,NULL
T8942,2,Expense,Transport,Transport,110.44,13/03/2025,Pending,NULL,NULL
T3878,1,Expense,Groceries,Groceries,108.63,13/03/2025,Cancelled,NULL,NULL
T3853,2,Expense,Taxes,Taxes,166.27,13/03/2025,Completed,NULL,NULL
T2573,1,Expense,Entertainment,Travel,185.94,13/03/2025,Pending,NULL,NULL
T8960,1,Expense,Personal Care,Personal Care,246.73,13/03/2025,Pending,NULL,NULL
T7978,1,Expense,Utilities,Utilities,228.85,13/03/2025,Pending,INV-1531,NULL
T8940,2,Expense,Personal Care,Personal Care,88.71,13/03/2025,Pending,INV-5364,NULL
T8389,1,Expense,Utilities,Utilities,189.52,13/03/2025,Pending,NULL,NULL
T5983,1,Income,Bonus,Bonus,"2,489.44",14/03/2025,Pending,INV-4423,NULL
T9935,2,Expense,Taxes,Taxes,214.55,14/03/2025,Cancelled,NULL,NULL
T0546,1,Expense,Rent,Rent,118.59,14/03/2025,Completed,NULL,NULL
T0766,2,Expense,Personal Care,Personal Care,196.67,14/03/2025,Completed,NULL,NULL
T6068,1,Expense,Utilities,Utilities,178.79,14/03/2025,Pending,INV-2642,NULL
T0616,2,Expense,Personal Care,Personal Care,243.15,14/03/2025,Pending,NULL,NULL
T2499,2,Expense,Food and Drink,Food and Drink,234.21,14/03/2025,Pending,INV-2620,NULL
T3881,2,Expense,Groceries,Groceries,194.88,15/03/2025,Cancelled,NULL,NULL
T9159,2,Expense,Restaurant,Restaurant,219.91,15/03/2025,Cancelled,NULL,NULL
T1001,2,Expense,Groceries,Groceries,173.43,16/03/2025,Pending,INV-6176,NULL
T7965,1,Income,Bonus,Transfer In,"4,603.82",16/03/2025,Completed,NULL,NULL
T3803,1,Expense,Entertainment,Spotify,237.79,16/03/2025,Completed,NULL,NULL
T8563,2,Expense,Groceries,Groceries,196.67,17/03/2025,Completed,INV-5316,NULL
T4617,2,Expense,Rent,Rent,239.58,17/03/2025,Completed,INV-6882,NULL
T5457,2,Income,Bonus,Bonus,"6,168.24",17/03/2025,Pending,NULL,NULL
T2301,1,Expense,Utilities,Utilities,232.43,18/03/2025,Pending,INV-8276,NULL
T3556,1,Expense,Personal Care,Personal Care,81.47,18/03/2025,Pending,NULL,NULL
T0112,2,Income,Bonus,Bonus,"2,489.44",18/03/2025,Completed,INV-8373,NULL
T7018,2,Income,Bonus,Bonus,"5,631.88",18/03/2025,Cancelled,INV-9250,NULL
T9083,2,Expense,Entertainment,Investment,1287.3,19/03/2025,Cancelled,NULL,R0007
T1096,1,Expense,Groceries,Groceries,191.3,19/03/2025,Pending,NULL,NULL
T9819,1,Income,Bonus,Bonus,"4,425.05",19/03/2025,Pending,NULL,NULL
T7357,1,Income,Bonus,Bonus,"6,123.55",19/03/2025,Cancelled,INV-4762,NULL
T2936,1,Expense,Food and Drink,Food and Drink,110.44,19/03/2025,Cancelled,INV-7514,NULL
T9640,2,Expense,Personal Care,Personal Care,241.37,20/03/2025,Completed,NULL,NULL
T6617,1,Expense,Restaurant,Restaurant,110.44,20/03/2025,Cancelled,NULL,NULL
T4352,1,Expense,Rent,Rent,112.25,20/03/2025,Pending,INV-4128,NULL
T8429,2,Income,Freelance,Freelance,"5,989.45",20/03/2025,Pending,INV-6699,NULL
T9793,1,Expense,Transport,Transport,111.35,20/03/2025,Pending,INV-0502,NULL
T2795,2,Expense,Utilities,Utilities,180.58,21/03/2025,Completed,INV-2673,NULL
T9524,1,Expense,Taxes,Taxes,88.71,21/03/2025,Completed,NULL,NULL
T3748,2,Expense,Sending Money to Family,Sending Money to Family,99.58,21/03/2025,Pending,INV-5151,NULL
T7883,1,Income,Salary,Salary,"2,331.02",21/03/2025,Cancelled,NULL,NULL
T9334,1,Expense,Personal Care,Personal Care,108.63,22/03/2025,Cancelled,NULL,NULL
T7063,2,Expense,Groceries,Groceries,230.64,22/03/2025,Cancelled,INV-8164,NULL
T4818,2,Income,Bonus,Bonus,"6,078.83",22/03/2025,Cancelled,INV-4210,NULL
T6725,2,Income,Bonus,Bonus,"5,900.06",23/03/2025,Completed,INV-3847,NULL
T7690,2,Expense,Personal Care,Personal Care,124.92,24/03/2025,Pending,INV-4388,NULL
T3018,1,Income,Freelance,Freelance,"2,376.29",24/03/2025,Cancelled,INV-7644,NULL
T0000,1,Expense,Transport,Transport,111.35,24/03/2025,Completed,INV-3531,NULL
T6077,1,Expense,Groceries,Groceries,114.06,24/03/2025,Pending,INV-7126,NULL
T2169,2,Expense,Rent,Rent,219.91,24/03/2025,Completed,NULL,NULL
T2745,1,Expense,Taxes,Taxes,228.85,24/03/2025,Completed,NULL,NULL
T9401,1,Expense,Restaurant,Restaurant,187.73,25/03/2025,Pending,INV-1483,NULL
T2811,2,Income,Salary,Salary,"2,896.81",26/03/2025,Pending,NULL,NULL
T0026,1,Expense,Sending Money to Family,Sending Money to Family,94.15,26/03/2025,Cancelled,INV-3862,NULL
T7258,2,Income,Salary,Salary,"5,810.65",26/03/2025,Completed,INV-5038,NULL
T9815,1,Expense,Food and Drink,Food and Drink,250.31,27/03/2025,Pending,NULL,NULL
T1850,1,Expense,Rent,Rent,113.16,28/03/2025,Completed,INV-4406,NULL
T3555,2,Expense,Restaurant,Restaurant,98.67,28/03/2025,Completed,INV-8876,NULL
T6047,2,Expense,Personal Care,Personal Care,239.58,28/03/2025,Cancelled,NULL,NULL
T2538,2,Expense,Transport,Transport,91.43,28/03/2025,Pending,NULL,NULL
T5193,2,Income,Bonus,Bonus,"2,421.54",28/03/2025,Cancelled,INV-6746,NULL
T4666,2,Expense,Entertainment,Amazon,196.67,28/03/2025,Cancelled,NULL,NULL
T7506,1,Expense,Food and Drink,Food and Drink,96.86,28/03/2025,Completed,INV-8783,NULL
T6213,2,Expense,Groceries,Groceries,232.43,29/03/2025,Cancelled,NULL,NULL
T9490,1,Expense,Taxes,Taxes,116.78,29/03/2025,Pending,NULL,NULL
T4716,1,Income,Freelance,Freelance,"2,263.12",29/03/2025,Cancelled,NULL,NULL
T6024,1,Expense,Personal Care,Personal Care,95.96,30/03/2025,Cancelled,INV-3120,NULL
T3771,1,Expense,Restaurant,Restaurant,241.37,30/03/2025,Cancelled,INV-4630,NULL
T3421,1,Expense,Sending Money to Family,Sending Money to Family,81.47,30/03/2025,Pending,INV-2118,NULL
T6738,1,Income,Salary,Salary,"5,676.57",30/03/2025,Pending,INV-9106,NULL
T8378,2,Expense,Rent,Rent,82.38,30/03/2025,Cancelled,INV-2769,NULL
T0465,2,Expense,Rent,Rent,236,31/03/2025,Pending,INV-5928,NULL
T1450,1,Expense,Food and Drink,Food and Drink,112.25,31/03/2025,Pending,INV-1206,NULL
T2798,1,Income,Freelance,Freelance,"5,497.78",31/03/2025,Cancelled,INV-0732,NULL
T0103,2,Expense,Groceries,Groceries,"1,446.21",1/4/2025,Pending,INV-4391,NULL
T5209,2,Expense,Transport,Transport,981.7,1/4/2025,Completed,INV-3704,NULL
T2841,1,Income,Salary,Salary,"6,212.93",1/4/2025,Completed,INV-7106,NULL
T0312,2,Expense,Sending Money to Family,Sending Money to Family,"1,748.17",1/4/2025,Pending,INV-6221,NULL
T1497,1,Expense,Transport,Transport,860.99,1/4/2025,Cancelled,NULL,NULL
T0223,1,Expense,Transport,Transport,989.74,1/4/2025,Completed,INV-4416,NULL
T3575,1,Expense,Entertainment,Sports,"1,110.44",1/4/2025,Cancelled,INV-8199,NULL
T7316,1,Income,Freelance,Freelance,"6,168.24",1/4/2025,Cancelled,INV-7312,NULL
T9006,2,Expense,Sending Money to Family,Sending Money to Family,"1,509.78",2/4/2025,Completed,NULL,NULL
T7824,2,Income,Salary,Salary,"6,212.93",2/4/2025,Completed,INV-6596,NULL
T5970,2,Expense,Food and Drink,Food and Drink,772.48,2/4/2025,Cancelled,NULL,NULL
T4800,2,Expense,Utilities,Utilities,"1,621.02",2/4/2025,Cancelled,NULL,NULL
T9951,1,Expense,Groceries,Groceries,"2,145.47",2/4/2025,Pending,INV-0348,NULL
T8899,2,Expense,Rent,Rent,"2,161.36",2/4/2025,Completed,INV-5031,NULL
T9501,1,Expense,Food and Drink,Food and Drink,852.95,2/4/2025,Completed,NULL,NULL
T9714,2,Expense,Sending Money to Family,Sending Money to Family,"1,086.30",3/4/2025,Pending,NULL,NULL
T0357,2,Expense,Rent,Rent,812.72,3/4/2025,Completed,NULL,NULL
T4965,1,Expense,Groceries,Groceries,"1,462.10",3/4/2025,Completed,NULL,NULL
T8057,1,Expense,Groceries,Groceries,"1,477.99",3/4/2025,Pending,INV-8916,NULL
T7768,2,Expense,Sending Money to Family,Sending Money to Family,"2,066.01",4/4/2025,Cancelled,INV-3168,NULL
T6751,2,Expense,Food and Drink,Food and Drink,"1,636.92",4/4/2025,Cancelled,INV-3925,NULL
T4087,1,Expense,Entertainment,Adobe,"2,081.91",4/4/2025,Pending,INV-8365,NULL
T8620,2,Income,Freelance,Freelance,"4,872.01",4/4/2025,Completed,NULL,NULL
T4578,1,Expense,Restaurant,Restaurant,"1,462.10",4/4/2025,Cancelled,INV-1016,NULL
T0384,2,Expense,Rent,Rent,772.48,5/4/2025,Completed,NULL,NULL
T3974,1,Expense,Restaurant,Restaurant,"1,636.92",6/4/2025,Pending,NULL,NULL
T6244,1,Income,Bonus,Bonus,"3,032.59",6/4/2025,Pending,INV-0211,NULL
T5648,1,Expense,Entertainment,Investment,5672.925,6/4/2025,Completed,INV-6166,R0007
T8177,1,Expense,Sending Money to Family,Sending Money to Family,"2,224.93",6/4/2025,Completed,NULL,NULL
T2086,2,Expense,Food and Drink,Food and Drink,756.39,7/4/2025,Pending,NULL,NULL
T3842,1,Expense,Entertainment,Investment,5733.3,7/4/2025,Completed,INV-0903,R0010
T9946,2,Expense,Personal Care,Personal Care,"1,748.17",8/4/2025,Pending,NULL,NULL
T1701,2,Income,Freelance,Freelance,"3,032.59",8/4/2025,Pending,INV-5642,NULL
T6477,1,Expense,Groceries,Groceries,"2,145.47",9/4/2025,Cancelled,INV-4592,NULL
T0067,1,Expense,Sending Money to Family,Sending Money to Family,"2,081.91",9/4/2025,Cancelled,NULL,NULL
T5396,1,Expense,Transport,Transport,"1,046.07",9/4/2025,Pending,NULL,NULL
T6218,1,Expense,Groceries,Groceries,997.79,9/4/2025,Cancelled,INV-5015,NULL
T3280,2,Expense,Restaurant,Restaurant,"1,922.98",9/4/2025,Completed,NULL,NULL
T4813,2,Expense,Rent,Rent,"1,938.87",10/4/2025,Pending,NULL,NULL
T3634,1,Expense,Rent,Rent,"1,086.30",10/4/2025,Pending,INV-6085,NULL
T8156,1,Expense,Taxes,Taxes,852.95,11/4/2025,Pending,INV-4895,NULL
T4550,1,Expense,Restaurant,Restaurant,877.09,11/4/2025,Pending,NULL,NULL
T3763,2,Income,Freelance,Freelance,"2,308.39",11/4/2025,Pending,INV-8757,NULL
T5208,1,Expense,Rent,Rent,"2,050.12",11/4/2025,Completed,NULL,NULL
T7663,1,Expense,Rent,Rent,"1,446.21",11/4/2025,Completed,INV-8321,NULL
T1630,1,Expense,Rent,Rent,"1,126.53",12/4/2025,Completed,NULL,NULL
T7419,2,Income,Bonus,Bonus,"2,896.81",12/4/2025,Completed,NULL,NULL
T6600,1,Expense,Taxes,Taxes,"1,005.84",12/4/2025,Pending,NULL,NULL
T3430,2,Expense,Rent,Rent,227.06,13/04/2025,Completed,NULL,NULL
T2608,2,Income,Salary,Salary,"5,363.68",13/04/2025,Pending,NULL,NULL
T1869,2,Expense,Rent,Rent,116.78,13/04/2025,Cancelled,NULL,NULL
T9474,1,Expense,Restaurant,Restaurant,112.25,13/04/2025,Completed,INV-6232,NULL
T1147,2,Expense,Transport,Transport,115.87,14/04/2025,Pending,INV-0074,NULL
T8715,1,Income,Salary,Salary,"4,290.95",14/04/2025,Cancelled,INV-9591,NULL
T7817,1,Income,Bonus,Bonus,"5,408.39",14/04/2025,Completed,NULL,NULL
T2669,1,Expense,Entertainment,Sports,173.43,14/04/2025,Completed,NULL,NULL
T3032,1,Expense,Rent,Rent,124.02,15/04/2025,Cancelled,INV-6477,NULL
T4000,2,Expense,Restaurant,Restaurant,117.68,15/04/2025,Cancelled,NULL,NULL
T7232,1,Expense,Food and Drink,Food and Drink,114.97,15/04/2025,Completed,INV-2898,NULL
T1711,1,Expense,Personal Care,Personal Care,121.3,15/04/2025,Completed,NULL,NULL
T3536,2,Expense,Taxes,Taxes,169.85,16/04/2025,Completed,INV-2646,NULL
T8482,1,Income,Salary,Salary,"2,896.81",16/04/2025,Pending,INV-6435,NULL
T9050,2,Expense,Taxes,Taxes,118.59,16/04/2025,Completed,INV-3092,NULL
T3711,1,Expense,Utilities,Utilities,117.68,16/04/2025,Completed,NULL,NULL
T3110,1,Expense,Rent,Rent,111.35,17/04/2025,Cancelled,NULL,NULL
T8199,1,Income,Freelance,Freelance,"6,034.14",17/04/2025,Pending,NULL,NULL
T9613,2,Expense,Taxes,Taxes,228.85,18/04/2025,Cancelled,INV-8073,NULL
T0684,2,Expense,Food and Drink,Food and Drink,121.3,18/04/2025,Cancelled,INV-4415,NULL
T4816,2,Expense,Transport,Transport,189.52,18/04/2025,Pending,NULL,NULL
T8492,2,Expense,Taxes,Taxes,196.67,19/04/2025,Pending,NULL,NULL
T7871,2,Expense,Taxes,Taxes,225.28,19/04/2025,Pending,NULL,NULL
T6014,1,Expense,Restaurant,Restaurant,219.91,19/04/2025,Pending,NULL,NULL
T9539,1,Expense,Rent,Rent,191.3,19/04/2025,Pending,INV-5343,NULL
T3363,2,Expense,Transport,Transport,234.21,19/04/2025,Cancelled,NULL,NULL
T8281,1,Expense,Sending Money to Family,Sending Money to Family,124.92,19/04/2025,Pending,NULL,NULL
T3846,1,Expense,Taxes,Taxes,115.87,19/04/2025,Completed,INV-3290,NULL
T2161,1,Income,Bonus,Bonus,"5,631.88",19/04/2025,Pending,NULL,NULL
T1952,2,Expense,Groceries,Groceries,83.28,20/04/2025,Completed,NULL,NULL
T3114,1,Expense,Taxes,Taxes,120.4,20/04/2025,Completed,INV-2166,NULL
T9488,1,Expense,Restaurant,Restaurant,243.15,20/04/2025,Cancelled,NULL,NULL
T6478,2,Expense,Groceries,Groceries,232.43,20/04/2025,Cancelled,NULL,NULL
T3900,1,Income,Bonus,Bonus,"4,156.85",20/04/2025,Completed,INV-6103,NULL
T2322,1,Income,Bonus,Bonus,"6,123.55",20/04/2025,Cancelled,INV-6841,NULL
T9279,2,Expense,Sending Money to Family,Sending Money to Family,223.49,20/04/2025,Pending,NULL,NULL
T0790,1,Expense,Personal Care,Personal Care,173.43,20/04/2025,Cancelled,NULL,NULL
T1992,1,Expense,Food and Drink,Food and Drink,164.49,21/04/2025,Completed,INV-6817,NULL
T6565,2,Expense,Transport,Transport,108.63,21/04/2025,Cancelled,INV-2745,NULL
T2691,2,Income,Salary,Salary,"4,156.85",21/04/2025,Completed,INV-4293,NULL
T6121,1,Expense,Restaurant,Restaurant,232.43,21/04/2025,Pending,NULL,NULL
T6660,2,Expense,Utilities,Utilities,162.7,21/04/2025,Cancelled,NULL,NULL
T1920,2,Income,Freelance,Freelance,"3,055.23",21/04/2025,Completed,INV-8785,NULL
T8826,2,Income,Freelance,Freelance,"2,466.81",22/04/2025,Pending,INV-4306,NULL
T8502,2,Income,Salary,Salary,"5,765.96",22/04/2025,Completed,NULL,NULL
T9202,1,Expense,Utilities,Utilities,194.88,23/04/2025,Completed,NULL,NULL
T2134,1,Income,Freelance,Freelance,"4,514.44",23/04/2025,Cancelled,INV-4776,NULL
T1589,1,Expense,Rent,Rent,95.05,23/04/2025,Pending,INV-5209,NULL
T7051,1,Expense,Food and Drink,Food and Drink,81.47,23/04/2025,Cancelled,NULL,NULL
T6298,2,Expense,Food and Drink,Food and Drink,243.15,24/04/2025,Completed,INV-2567,NULL
T9678,2,Expense,Entertainment,Investment,631.425,24/04/2025,Cancelled,INV-5225,R0003
T4623,2,Income,Freelance,Freelance,"2,285.77",24/04/2025,Completed,INV-7366,NULL
T1533,2,Expense,Food and Drink,Food and Drink,96.86,25/04/2025,Pending,INV-0981,NULL
T1412,1,Expense,Taxes,Taxes,85.09,25/04/2025,Completed,INV-5892,NULL
T3009,1,Expense,Restaurant,Restaurant,193.09,25/04/2025,Pending,INV-3208,NULL
T2286,2,Expense,Groceries,Groceries,178.79,26/04/2025,Pending,NULL,NULL
T0143,2,Expense,Groceries,Groceries,237.79,26/04/2025,Pending,INV-4564,NULL
T2458,1,Expense,Taxes,Taxes,175.21,26/04/2025,Cancelled,NULL,NULL
T6739,1,Expense,Groceries,Groceries,87.81,26/04/2025,Cancelled,INV-4978,NULL
T3283,2,Expense,Restaurant,Restaurant,216.34,26/04/2025,Cancelled,INV-8091,NULL
T0254,2,Expense,Utilities,Utilities,182.37,26/04/2025,Pending,INV-1911,NULL
T5161,1,Income,Freelance,Freelance,"5,408.39",27/04/2025,Completed,INV-7410,NULL
T6669,2,Expense,Rent,Rent,93.24,27/04/2025,Completed,INV-3598,NULL
T7804,1,Income,Salary,Salary,"2,851.54",27/04/2025,Pending,INV-0086,NULL
T9954,2,Expense,Personal Care,Personal Care,88.71,27/04/2025,Cancelled,NULL,NULL
T5855,1,Expense,Transport,Transport,83.28,28/04/2025,Cancelled,NULL,NULL
T2058,2,Expense,Sending Money to Family,Sending Money to Family,117.68,28/04/2025,Pending,NULL,NULL
T1771,1,Expense,Groceries,Groceries,177,28/04/2025,Pending,NULL,NULL
T2789,1,Income,Salary,Salary,"3,145.75",28/04/2025,Pending,INV-4284,NULL
T7411,2,Expense,Rent,Rent,97.77,28/04/2025,Cancelled,INV-7143,NULL
T6309,2,Expense,Restaurant,Restaurant,196.67,29/04/2025,Completed,NULL,NULL
T5081,2,Income,Bonus,Bonus,"2,851.54",29/04/2025,Cancelled,INV-0367,NULL
T1627,1,Expense,Utilities,Utilities,184.15,29/04/2025,Cancelled,NULL,NULL
T2824,2,Expense,Groceries,Groceries,171.64,30/04/2025,Completed,INV-6832,NULL
T4647,1,Expense,Personal Care,Personal Care,117.68,30/04/2025,Cancelled,INV-9129,NULL
T3357,1,Expense,Transport,Transport,"1,732.27",1/5/2025,Cancelled,INV-2304,NULL
T5339,1,Expense,Food and Drink,Food and Drink,"1,029.98",1/5/2025,Cancelled,INV-0610,NULL
T5702,2,Income,Bonus,Bonus,"5,810.65",2/5/2025,Completed,INV-0940,NULL
T5264,2,Expense,Transport,Transport,"2,224.93",2/5/2025,Pending,INV-8294,NULL
T2938,1,Expense,Restaurant,Restaurant,"1,477.99",2/5/2025,Cancelled,INV-1891,NULL
T0574,2,Expense,Groceries,Groceries,"2,113.69",2/5/2025,Cancelled,INV-4413,NULL
T6118,1,Income,Bonus,Bonus,"4,782.62",2/5/2025,Cancelled,NULL,NULL
T4153,2,Income,Bonus,Bonus,"6,034.14",2/5/2025,Completed,NULL,NULL
T6809,2,Expense,Restaurant,Restaurant,"1,525.67",2/5/2025,Cancelled,INV-2288,NULL
T9259,2,Expense,Rent,Rent,"1,477.99",2/5/2025,Cancelled,NULL,NULL
T3413,2,Expense,Restaurant,Restaurant,"1,700.49",3/5/2025,Cancelled,INV-7049,NULL
T3838,1,Expense,Utilities,Utilities,"1,038.02",3/5/2025,Cancelled,INV-7954,NULL
T5002,2,Expense,Transport,Transport,"1,070.21",3/5/2025,Completed,INV-0567,NULL
T1224,1,Expense,Restaurant,Restaurant,"1,005.84",4/5/2025,Pending,INV-9020,NULL
T4071,2,Expense,Transport,Transport,820.76,4/5/2025,Completed,INV-4528,NULL
T7282,2,Expense,Taxes,Taxes,"1,732.27",4/5/2025,Cancelled,NULL,NULL
T9606,1,Income,Bonus,Bonus,"3,009.96",4/5/2025,Pending,NULL,NULL
T7414,1,Expense,Transport,Transport,780.52,4/5/2025,Cancelled,INV-2379,NULL
T4461,1,Income,Salary,Salary,"5,453.08",4/5/2025,Pending,INV-8021,NULL
T3058,2,Expense,Food and Drink,Food and Drink,"1,573.35",4/5/2025,Cancelled,NULL,NULL
T2222,1,Expense,Rent,Rent,"1,021.93",4/5/2025,Cancelled,INV-0677,NULL
T0978,1,Expense,Transport,Transport,"1,748.17",4/5/2025,Cancelled,INV-6970,NULL
T9623,2,Expense,Utilities,Utilities,965.6,5/5/2025,Pending,INV-2391,NULL
T6501,1,Expense,Sending Money to Family,Sending Money to Family,"1,005.84",5/5/2025,Pending,NULL,NULL
T0162,2,Income,Freelance,Freelance,"5,721.26",5/5/2025,Completed,NULL,NULL
T1962,1,Expense,Food and Drink,Food and Drink,"1,589.24",5/5/2025,Cancelled,NULL,NULL
T5154,1,Expense,Transport,Transport,"1,462.10",5/5/2025,Completed,NULL,NULL
T7956,1,Expense,Rent,Rent,"1,094.35",5/5/2025,Pending,INV-7996,NULL
T5614,1,Expense,Food and Drink,Food and Drink,"1,636.92",5/5/2025,Pending,NULL,NULL
T6856,1,Expense,Groceries,Groceries,"1,110.44",6/5/2025,Pending,NULL,NULL
T7838,2,Expense,Sending Money to Family,Sending Money to Family,828.81,6/5/2025,Cancelled,NULL,NULL
T7707,2,Expense,Restaurant,Restaurant,"1,078.25",6/5/2025,Completed,NULL,NULL
T0931,1,Expense,Personal Care,Personal Care,"1,954.76",6/5/2025,Pending,NULL,NULL
T4336,1,Income,Salary,Salary,"2,285.77",6/5/2025,Completed,NULL,NULL
T4472,1,Expense,Personal Care,Personal Care,"1,005.84",6/5/2025,Completed,INV-3143,NULL
T3461,2,Expense,Sending Money to Family,Sending Money to Family,"2,161.36",7/5/2025,Cancelled,INV-4639,NULL
T3263,1,Expense,Food and Drink,Food and Drink,"2,161.36",7/5/2025,Cancelled,INV-5078,NULL
T1088,1,Expense,Sending Money to Family,Sending Money to Family,"1,430.32",7/5/2025,Pending,INV-7824,NULL
T0643,1,Expense,Utilities,Utilities,989.74,7/5/2025,Pending,NULL,NULL
T3797,2,Expense,Personal Care,Personal Care,"2,161.36",8/5/2025,Completed,NULL,NULL
T7260,1,Income,Freelance,Freelance,"2,240.50",8/5/2025,Pending,NULL,NULL
T7708,2,Expense,Rent,Rent,756.39,8/5/2025,Pending,INV-1712,NULL
T7670,2,Expense,Entertainment,Google,724.2,8/5/2025,Completed,INV-1241,NULL
T9819,1,Income,Freelance,Freelance,"4,156.85",8/5/2025,Completed,INV-4081,NULL
T6045,2,Expense,Rent,Rent,"2,018.34",9/5/2025,Cancelled,INV-8801,NULL
T2235,1,Expense,Entertainment,Adobe,844.9,10/5/2025,Pending,INV-8956,NULL
T0868,2,Income,Salary,Salary,"4,603.82",10/5/2025,Pending,INV-6900,NULL
T7209,2,Income,Freelance,Freelance,"2,851.54",10/5/2025,Pending,NULL,NULL
T0845,1,Expense,Rent,Rent,"1,509.78",10/5/2025,Completed,NULL,NULL
T7606,2,Expense,Utilities,Utilities,"1,118.49",11/5/2025,Cancelled,INV-4362,NULL
T3534,2,Expense,Personal Care,Personal Care,860.99,11/5/2025,Completed,NULL,NULL
T5762,2,Expense,Utilities,Utilities,"1,477.99",11/5/2025,Completed,INV-5447,NULL
T2705,2,Expense,Personal Care,Personal Care,"1,054.11",11/5/2025,Cancelled,NULL,NULL
T3008,2,Expense,Rent,Rent,804.67,12/5/2025,Completed,NULL,NULL
T3845,2,Income,Freelance,Freelance,"6,168.24",12/5/2025,Cancelled,INV-3463,NULL
T4848,2,Expense,Rent,Rent,"1,732.27",12/5/2025,Completed,INV-8955,NULL
T5567,1,Expense,Transport,Transport,243.15,13/05/2025,Completed,INV-9239,NULL
T4370,2,Income,Bonus,Bonus,"4,559.13",13/05/2025,Cancelled,INV-5603,NULL
T7191,2,Expense,Restaurant,Restaurant,236,13/05/2025,Completed,NULL,NULL
T0422,1,Income,Freelance,Freelance,"4,648.52",13/05/2025,Completed,NULL,NULL
T9962,1,Expense,Personal Care,Personal Care,123.11,14/05/2025,Pending,NULL,NULL
T3272,1,Expense,Sending Money to Family,Sending Money to Family,85.09,14/05/2025,Cancelled,NULL,NULL
T9259,2,Income,Freelance,Freelance,"5,542.47",14/05/2025,Cancelled,NULL,NULL
T4219,2,Expense,Utilities,Utilities,114.06,14/05/2025,Completed,NULL,NULL
T1054,2,Expense,Sending Money to Family,Sending Money to Family,113.16,15/05/2025,Pending,INV-2232,NULL
T7844,2,Expense,Rent,Rent,118.59,15/05/2025,Cancelled,NULL,NULL
T0525,1,Expense,Rent,Rent,228.85,16/05/2025,Completed,INV-9660,NULL
T0575,1,Expense,Restaurant,Restaurant,180.58,16/05/2025,Completed,NULL,NULL
T9456,1,Expense,Personal Care,Personal Care,126.74,16/05/2025,Completed,NULL,NULL
T6744,1,Expense,Transport,Transport,123.11,17/05/2025,Pending,NULL,NULL
T2368,1,Income,Salary,Salary,"3,055.23",17/05/2025,Cancelled,INV-8767,NULL
T8225,2,Expense,Transport,Transport,237.79,17/05/2025,Cancelled,INV-0203,NULL
T0420,2,Expense,Utilities,Utilities,234.21,17/05/2025,Cancelled,NULL,NULL
T2471,1,Income,Bonus,Bonus,"3,077.86",17/05/2025,Completed,INV-6584,NULL
T9907,2,Expense,Taxes,Taxes,185.94,17/05/2025,Pending,NULL,NULL
T4974,2,Expense,Food and Drink,Food and Drink,122.21,18/05/2025,Completed,INV-1345,NULL
T4615,2,Expense,Food and Drink,Food and Drink,232.43,18/05/2025,Pending,NULL,NULL
T3489,2,Expense,Sending Money to Family,Sending Money to Family,82.38,18/05/2025,Cancelled,INV-3811,NULL
T6166,1,Income,Salary,Salary,"2,444.18",18/05/2025,Pending,NULL,NULL
T1532,1,Expense,Utilities,Utilities,168.06,18/05/2025,Pending,INV-1624,NULL
T7766,1,Expense,Transport,Transport,123.11,18/05/2025,Pending,NULL,NULL
T9397,1,Income,Freelance,Freelance,"4,022.77",18/05/2025,Completed,NULL,NULL
T3083,1,Income,Bonus,Bonus,"2,217.87",20/05/2025,Cancelled,INV-3400,NULL
T9888,1,Expense,Rent,Rent,230.64,20/05/2025,Pending,NULL,NULL
T9114,2,Expense,Utilities,Utilities,175.21,20/05/2025,Cancelled,INV-4919,NULL
